locationKey,address,city,state,zipcode,latitude,longitude,neighborhoodKey
304,2 Forty Second Street,Toronto,ON,M8W,43.584845790100005,-79.54519631699999,NA
305,"1500  O'Connor Drive, Suite 2A/2B",Toronto,ON,M4B 2V5,43.71385479999999,-79.306322,93
306,1996 Lawrence Ave E,Toronto,ON,M1R 2Z1,43.7453424802,-79.2973141372,129
307,2067 Dundas Street W,Toronto,ON,M6R 1W8,43.6520222,-79.4479479,104
308,457 Spadina Avenue,Toronto,ON,M5S 2G7,43.658361299999996,-79.3999324,121
309,120 Adelaide Street W,Toronto,ON,M5H 1T1,43.6499286,-79.3832479,7
310,1905 Danforth Avenue,Toronto,ON,M4C 1J5,43.6846998,-79.3164691,134
311,"6 Curity Avenue, Unit 22",Toronto,ON,M4B 1X2,43.7099371285,-79.3134413161,93
312,"2347 Kennedy Road, Unit 106",Toronto,ON,M1T 3T8,43.784078,-79.288232,2
313,"Bridlewood Mall, 2900 Warden Avenue, Unit 161",Toronto,ON,M1W 2S8,43.7990718211,-79.3190192431,67
314,1554 Queen Street W,Toronto,ON,M6R 1A6,43.640029299999995,-79.43994479999999,104
315,200 Queen Street West,Toronto,ON,M5V 1Z2,43.650577399999996,-79.38895179999999,63
316,842 College Street,Toronto,ON,M6H 1A2,43.6544261,-79.4232131,95
317,130 King Street W,Toronto,ON,M5X 1K6,43.648528000000006,-79.3833359,7
318,33 University Avenue,Toronto,ON,M5J 2S7,43.646269000000004,-79.383325,7
319,1997 Yonge Street,Toronto,ON,M4S 1Z8,43.700739899999995,-79.3969147,84
320,1086 Yonge Street,Toronto,ON,M4W 2L4,43.677842299999995,-79.390248700000015,4
321,4544 Dufferin Street,Toronto,ON,M3H 3S5,43.766258523000005,-79.4674959406,140
322,704 Bloor W,Toronto,ON,M6G 1L4,43.6636929,-79.41772440000001,95
323,1298 Queen Street E,Toronto,ON,M4L 1C4,43.6638814,-79.3305676,111
324,"4002 Sheppard Avenue E, Unit 101",Toronto,ON,M1S 4R5,43.7836563478,-79.28793411699999,2
325,2690 Danforth Avenue,Toronto,ON,M4C 1L7,43.68902620000001,-79.2987907,36
326,4909 Yonge Street,Toronto,ON,M2N 5N4,43.7642856512,-79.4115551189,130
327,550 Centennial Park Blvd.,Toronto,ON,M9C 5R5,43.6487335,-79.59651020000001,41
328,809 Yonge Street,Toronto,ON,M4W 2G9,43.672291800000004,-79.38742459999999,105
329,1947 Victoria Park Ave,Toronto,ON,M1R 1V1,43.7492612,-79.3120184,129
330,1544 Bayview Avenue,Toronto,ON,M4G 3B6,43.704736700000005,-79.3751209,83
331,103 Hearst Circle,Toronto,ON,M6M 2V4,43.699058,-79.4951043,19
332,2047 Avenue Road,Toronto,ON,M5M 4A7,43.7362665,-79.4196977,10
333,200 Spadina Avenue,Toronto,ON,M5T 2C2,43.6502361,-79.3974325,63
334,"40 University Avenue, Suite 105",Toronto,ON,M5J 1T1,43.64590020000001,-79.38386390000001,7
335,173 Roncesvalles Avenue,Toronto,ON,M6R 2L3,43.6443811,-79.44827579999999,104
336,"85 Hanna Ave, Suite 104A",Toronto,ON,M6K 3S3,43.640015000000005,-79.419981,88
337,2406 Eglinton Avenue W,Toronto,ON,M6M 1S6,43.691838,-79.46650079999999,11
338,5291-A Yonge Street,Toronto,ON,M2N 5R3,43.772806,-79.4134887,130
339,881 O'Connor Drive,Toronto,ON,M4B 2S7,43.7071828,-79.3113498,93
340,91 Harbord Street,Toronto,ON,M5S 1G4,43.6626438,-79.4034637,121
341,1321 Dundas Street W,Toronto,ON,M6J 1X8,43.6492824906,-79.42637185699999,72
342,5651 Steeles Avenue E,Toronto,ON,M1W 2B4,43.831795518,-79.2663108185,77
343,60 Colborne Street,Toronto,ON,M5E 0B7,43.649395,-79.3745389581,24
344,149 Dundas Street W,Toronto,ON,M5G 1C5,43.6551786266,-79.3857817644,7
345,60 Harbour Street,Toronto,ON,M5J 1B7,43.642078999999995,-79.3784532,123
346,1900 Eglinton Avenue E,Toronto,ON,M1L 3K7,43.7268365,-79.293881,129
347,542 Yonge Street,Toronto,ON,M4Y 1Y8,43.664301,-79.38431390000001,24
348,"40 Eglinton Ave E, 8th Fl",Toronto,ON,M4P,43.70701079999999,-79.39705409999999,84
349,"1243 Islington Avenue, Unit 800",Toronto,ON,M8X 1Y9,43.6459623723,-79.5235071331,59
350,1 Balmoral Avenue,Toronto,ON,M4V 1J5,43.68583710000001,-79.3932282,138
351,780 Queen Street E,Toronto,ON,M4M 1H4,43.65942570000001,-79.3474964,111
352,1390 Weston Rd,Toronto,ON,M6M 4S2,43.6910315,-79.50126740000002,81
353,194a Carlton St,Toronto,ON,M5A 2K8,43.6638126,-79.3709967658,20
354,55 Harbord Street,Toronto,ON,M5S 2W6,43.6628599,-79.4010365,121
355,621A Mount Pleasant Road,Toronto,ON,M4S 2M5,43.7042693,-79.38812890000001,83
356,1277 Bloor Street W,Toronto,ON,M6H 1N7,43.6582976906,-79.44226887090001,35
357,"16 Blue Jay Way, Unit A9",Toronto,ON,M5V 3R5,43.6428971946,-79.3912132197,123
358,"184 Front Street E, Suite 101",Toronto,ON,M5A 4N3,43.6508099185,-79.36698209939999,80
359,"1842 Queen Street E, Unit 102",Toronto,ON,M4L 1H1,43.66854,-79.307956,117
360,2753 Weston Rd,Toronto,ON,M9M 2R5,43.7173062,-79.53698299999999,97
361,111 Richmond Street W,Toronto,ON,M5H 3K6,43.65035220000001,-79.38379509999999,7
362,337 Symington Avenue,Toronto,ON,M6P 3X1,43.666416299999995,-79.4514967,33
363,NA,Toronto,ON,M5V 3X4,43.6469126,-79.3902415,123
364,287 King St W,Toronto,ON,M5V 1J5,43.6463771,-79.3898677,123
365,2368 Bloor Street W,Toronto,ON,M6S 1P5,43.650067,-79.48198599999999,107
366,1455 Gerrard Street E,Toronto,ON,M4L 1Z9,43.6722484,-79.3212267,47
367,"4810 Sheppard Ave E, 220",Toronto,ON,M1S 4N6,43.7919977,-79.2504891,2
368,191 Eglinton Avenue E,Toronto,ON,M4P 1K1,43.7080015,-79.39167509999999,84
369,220 Yonge Street,Toronto,ON,M5B 2H1,43.65561616270001,-79.3808623789,7
370,2862 Ellesmere Road,Toronto,ON,M1E 4B8,43.7838598,-79.2051993,79
371,1048 Queen Street W,Toronto,ON,M6J 1H7,43.644096399999995,-79.4206679,120
372,"25 The West Mall, CRU 1513A",Toronto,ON,M9C 1B8,43.612172030100005,-79.5575775836,59
373,1 Trinity Square Park,Toronto,ON,M5B 2H1,43.654102458500006,-79.3818211555,7
374,177 College Street,Toronto,ON,M5T 1P7,43.658800299999996,-79.39404259999999,63
375,15 Rural Avenue,Toronto,ON,M1S 2C9,43.78722,-79.2778168,2
376,"634 Yonge Street, Suite 009",Toronto,ON,M4Y 1Z8,43.666394399999994,-79.3853983,7
377,710 Danforth Avenue,Toronto,ON,M4J 1L1,43.679429600000006,-79.34334820000001,29
378,1800 Sheppard Avenue E,Toronto,ON,M2J 5A7,43.777990100000004,-79.34409140000001,31
379,86 Nassau St,Toronto,ON,M4Y 2C6,43.65502120000001,-79.40345,63
380,589 College Street,Toronto,ON,M6G 1B2,43.655200799999996,-79.4135,120
381,3284 Yonge Street,Toronto,ON,M4N 3M7,43.7303588,-79.4039215,69
382,"770 Birchmount Road, Suite 24",Toronto,ON,M1K 5H3,43.7263527,-79.2765583,25
383,2088 Yonge Street,Toronto,ON,M4S 2A3,43.702215268900005,-79.397614373,137
384,1870 Danforth Avenue,Toronto,ON,M4C 1J4,43.6849185,-79.3172223,29
385,NA,Toronto,ON,NA,43.653226000000004,-79.3831843,7
386,428 Dundas Street W,Toronto,ON,M5T 1G7,43.65350120000001,-79.3953913,63
387,630 Danforth Avenue,Toronto,ON,M4K,43.677917854099995,-79.3500748842,89
388,89 Roncesvalles Avenue,Toronto,ON,M6R 2K6,43.641659653199994,-79.447130563,104
389,120 Bloor Street E,Toronto,ON,M4W 1B7,43.6709600776,-79.3838414455,105
390,650.5 Queen Street W,Toronto,ON,M6J 1E4,43.6469333,-79.4064085,120
391,46 Kensington Ave,Toronto,ON,M5T,43.653921200000006,-79.40064079999999,63
392,220 Yonge Street,Toronto,ON,M5B 2H1,43.654064399999996,-79.3806966,7
393,523 Mount Pleasant Road,Toronto,ON,M4S 2M4,43.7021058,-79.38747109999998,83
394,676 Bloor Street W,Toronto,ON,M6G 1L2,43.6641018,-79.41668270000001,4
395,448 Yonge Street,Toronto,ON,M4Y 1X4,43.6613965,-79.3831234,7
396,5503 Eglinton Ave W,Toronto,ON,M9C 5K5,43.653045,-79.600595,41
397,121 Roncesvalles Avenue,Toronto,ON,M6R 2K9,43.6426429,-79.4476039,104
398,639 Bay Street,Toronto,ON,M5G 1M7,43.6569556,-79.3839588,7
399,"908 St Clair Avenue W, St. Clair and Oakwood",Toronto,ON,M6C 1C6,43.6802425,-79.43395840000001,136
400,92 Ossington Avenue,Toronto,ON,M6J 2Z4,43.6462083,-79.419674,120
401,2102 Queen St E,Toronto,ON,M4E 1E2,43.6709708,-79.29573359999999,117
402,168 McCaul Street,Toronto,ON,M5T 1W4,43.6558282,-79.3922846,63
403,69 Nassau St,Toronto,ON,M5T 1M6,43.6549888,-79.402666,63
404,480 King Street W,Toronto,ON,M5V 1L7,43.6454236,-79.3962213,123
405,130 Spadina Avenue,Toronto,ON,M5V 2L4,43.6475596,-79.3961288,123
406,2268 Bloor St W,Toronto,ON,M6S 1N9,43.6509586,-79.4782852,107
407,397 Dundas Street E,Toronto,ON,M5A 2A7,43.6590026,-79.3679232,80
408,811 Queen Street W,Toronto,ON,M6J 1G1,43.6460848,-79.4090059,88
409,913 Bay street,Toronto,ON,M5S 3L6,43.663821500000005,-79.3865925,7
410,"40 King Street W, Scotia plaza Food Court",Toronto,ON,M5H 1B6,43.649321,-79.378413,7
411,3524 Bathurst Street,Toronto,ON,M6A 2C7,43.7293347,-79.4322316,40
412,555 Church St,Toronto,ON,M4Y 2E2,43.6670117,-79.38127440000001,24
413,645 King Street W,Toronto,ON,M5V 1M5,43.643811,-79.4019135,123
414,1634 Bayview Ave,Toronto,ON,M4G 3B7,43.706691299999996,-79.37580279999999,83
415,2685 Yonge Street,Toronto,ON,M4N 2H8,43.7168341,-79.4001043,70
416,22 Lebovic Avenue,Toronto,ON,M1L 2L6,43.72230689999999,-79.2917984,25
417,2300 Yonge Street,Toronto,ON,M4P 1E4,43.7072763,-79.39956219999999,137
418,128-1/2 Cumberland St,Toronto,ON,M5R 1A6,43.670245799999996,-79.3922381,4
419,220 Laird Drive,Toronto,ON,M4G 2H4,43.7123304,-79.364436800000007,71
420,609 Mount Pleasant Road,Toronto,ON,M4S 2M5,43.7040234,-79.3884128,83
421,471 Carlaw Avenue,Toronto,ON,M4K 3H9,43.6694744,-79.34149509999999,89
422,65 Front Street E,Toronto,ON,M5E 1B5,43.6483999425,-79.3736010667,123
423,410 Bathurst Street,Toronto,ON,M5T 2S6,43.6541419,-79.4068604,120
424,2364 Yonge Street,Toronto,ON,M4P 2E6,43.708772700000004,-79.3987906,84
425,366 Dupont Street,Toronto,ON,M5R 1L8,43.6740447,-79.4101215,4
426,607 Queen Street W,Toronto,ON,M5V 2B7,43.6474476893,-79.40235887829999,123
427,"2035 Kennedy Road, 14th Floor",Toronto,ON,M1T 3G2,43.776815,-79.28299200000001,2
428,2375 Queen St E,Toronto,ON,M4E 1H2,43.6724631,-79.2878199,117
429,1050 Coxwell Avenue,Toronto,ON,M4C 3G5,43.6971001,-79.3294333,94
430,807 Bathurst Street,Toronto,ON,M6G 2M9,43.6655955953,-79.4113159508,4
431,856 Bathurst St,Toronto,ON,M5R,43.6667446,-79.41198809999999,4
432,570 St. Clair Avenue W,Toronto,ON,M6C 1A5,43.6826974,-79.42088009999999,136
433,5140 Yonge St,Toronto,ON,M2N 7E9,43.7684301,-79.41312740000001,131
434,689 King Street W,Toronto,ON,M5V 1M9,43.643622,-79.4034971,88
435,335 Queen St W,Toronto,ON,M5V 2A4,43.6496328,-79.3921465,123
436,808-123 Edward Street,Toronto,ON,M5G 1E2,43.6556211,-79.3867882,7
437,"1 First Canadian Place, 77 Adelaide Street W",Toronto,ON,M5X 1C1,43.64842,-79.3819,7
438,1842 Queen Street E,Toronto,ON,M4L 1H1,43.66854,-79.307956,117
439,656 Bloor Street W,Toronto,ON,M6G 1K9,43.6642946,-79.4155574,4
440,1413 Gerrard Street E,Toronto,ON,M4L 1Z5,43.6717948,-79.3230105,47
441,124 Cumberland Street,Toronto,ON,M5R 1A6,43.670209299999996,-79.3920159,4
442,177-183 N Queen Street,Toronto,ON,M7A 2H6,43.6164746639,-79.5564344729,59
443,114 Queen Street E,Toronto,ON,M5C 1S6,43.6537054,-79.3732952,24
444,783 Queen St W,Toronto,ON,M6J 1G1,43.646126200000005,-79.4081699,88
445,40 King Street W,Toronto,ON,M5H 4A9,43.649542,-79.37959000000001,7
446,807 Broadview Avenue,Toronto,ON,M4K 2P8,43.6779439774,-79.358346127,98
447,NA,Toronto,ON,NA,43.653226000000004,-79.3831843,7
448,2 Sussex Ave,Toronto,ON,M5S 1J5,43.665569899999994,-79.3996052,121
449,335 Queen Street W,Toronto,ON,M5V 2A1,43.64943770000001,-79.3920668,123
450,111 Richmond Street W,Toronto,ON,M5H 3K6,43.65035220000001,-79.38379509999999,7
451,416 Roncesvalles Avenue,Toronto,ON,M6R 2N2,43.6517304,-79.45125959999999,52
452,"40 Eldora Avenue, Willowdale",Toronto,ON,M2M 1A4,43.780960142,-79.42067923569999,86
453,NA,Toronto,ON,M3J 2E5,43.765886,-79.47425559999999,140
454,3 Wellesley Street W,Toronto,ON,M4Y 1E8,43.6647958,-79.38480990000001,7
455,10 Rosehill Avenue,Toronto,ON,M4T 1G5,43.6865571,-79.39268259999999,105
456,299 Augusta Avenue,Toronto,ON,M5T,43.6563609,-79.40268259999999,63
457,"211 Yonge Street, 3rd Floor",Toronto,ON,M5B 1M4,43.65384,-79.379566,24
458,260 King Street E,Toronto,ON,M5A 4L5,43.6522238966,-79.3663072586,80
459,"1942 Avenue Road, Upper Suites",Toronto,ON,M5M 4A1,43.733996399999995,-79.41990159999999,10
460,1 Eglinton Square,Toronto,ON,M1L 2K1,43.723535,-79.299233,25
461,2142B Queen Street E,Toronto,ON,M4E 1E3,43.671588799999995,-79.2933566,117
462,594 Bay Street,Toronto,ON,M5G 1M5,43.655887899999996,-79.3839734,7
463,338 Yonge Street,Toronto,ON,M5B 1R8,43.65756939999999,-79.381668,7
464,1606-25 The West Mall,Toronto,ON,M9C 1B8,43.612898961400006,-79.5557354906,59
465,5025 Yonge Street,Toronto,ON,M2N 5P2,43.7669808,-79.41202609999999,130
466,770 Bay Street,Toronto,ON,M5G 2J9,43.6601367,-79.3858692,7
467,80 Western Battery Road,Toronto,ON,M6K 3S1,43.6392230588,-79.4144671708,88
468,1671 Dundas Street West,Toronto,ON,M6K 1V2,43.650107533,-79.4377351552,35
469,1168 Caledonia Road,Toronto,ON,M6A 2W5,43.715782899999994,-79.4688065,139
470,203 College Street,Toronto,ON,M5T 1P9,43.65852,-79.3954314,63
471,"2300 Lawrence Ave E, Unit 11",Toronto,ON,M1P 2K9,43.750378600000005,-79.2771793,32
472,200 Front St W,Toronto,ON,M5V 3K2,43.645182585200004,-79.3857467887,123
473,205 Humber College Boulevard,Toronto,ON,M9W 5L7,43.729442999999996,-79.607311,125
474,127 Ossington Avenue,Toronto,ON,M6J 2Z6,43.6470738029,-79.4196506962,120
475,514 Yonge Street,Toronto,ON,M4Y 1X9,43.6635294,-79.38416670000001,7
476,130 Cumberland St,Toronto,ON,M5R 1A6,43.670282,-79.3922977,4
477,"York U Student Centre, 4700 Keele Street, 2nd Floor",Toronto,ON,M3J 1P3,43.7742081,-79.49833309999998,140
478,"4750 Yonge Street, Unit 134",Toronto,ON,M2N 0J6,43.760058175,-79.412188931,68
479,1630 Bayview Ave,Toronto,ON,M4G 3B7,43.706580200000005,-79.37580279999999,83
480,218 Queens Quay,Toronto,ON,M5J 2Y6,43.6398818,-79.3820882,123
481,"48 Yonge Street, Suite 1200",Toronto,ON,M5E 1G6,43.6479845,-79.3777753,7
482,109 Atlantic Avenue,Toronto,ON,M6K 1G1,43.639781400000004,-79.4206753,88
483,300 Richmond Street W,Toronto,ON,M5V 1X2,43.64916470000001,-79.3916265,123
484,150 Lesmill Road,Toronto,ON,M3B 2T5,43.75942020000001,-79.3582973,112
485,1745 Saint Clair Avenue W,Toronto,ON,M6N 1J4,43.673852399999994,-79.4601047,128
486,"31 King's College Circle, University of Toronto",Toronto,ON,M5S,43.6607787,-79.3954499,121
487,"325 Weston Road, Unit 10B",Toronto,ON,M6N 4Z9,43.678833700000006,-79.47365740000001,60
488,1187 Kennedy Road,Toronto,ON,M1P 2L2,43.7542323,-79.27607840000002,32
489,124 Atlantic Avenue,Toronto,ON,M6K 1X9,43.6397312,-79.4212973,110
490,"12 Concorde Place, Suite 203",Toronto,ON,M3C 3R8,43.730587899999996,-79.3291878,5
491,1242 Bloor Street W,Toronto,ON,M6H 3S5,43.6589628,-79.4398479,35
492,320 Danforth Avenue,Toronto,ON,M4K 1N8,43.677614299999995,-79.3531992,98
493,1254 Bloor Street W,Toronto,ON,M6H 1N5,43.659019799999996,-79.44037359999999,33
494,646 Queen Street W,Toronto,ON,M6J 1E4,43.6467407,-79.40632409999999,120
495,2077 Danforth Avenue,Toronto,ON,M4C 1K2,43.685388700000004,-79.3129744,134
496,"5700 Yonge Street, Concourse Level",Toronto,ON,M2M 4G3,43.7628887662,-79.4047164917,130
497,"200 Bay Street, Upper Concourse",Toronto,ON,M5J 2J4,43.646517700000004,-79.3800808,7
498,5790 Sheppard Avenue E,Toronto,ON,M1B 1H9,43.795725899999994,-79.2317402,74
499,159 Augusta Avenue,Toronto,ON,M5T 2L4,43.652862799999994,-79.401328,63
500,108 Vine Avenue,Toronto,ON,M6P 1V7,43.6667329516,-79.468523562,60
501,777 Bay Street,Toronto,ON,M5G 2C8,43.660489,-79.384447,7
502,119  Spadina Avenue,Toronto,ON,M5V 2K2,43.646919747,-79.3951460347,123
503,50 Bloor Street W,Toronto,ON,M4W 3L8,43.670340100000004,-79.3882622,4
504,138 Avenue Road,Toronto,ON,M5R 2H6,43.674457000000004,-79.3968168,4
505,853 Bathurst St,Toronto,ON,M5S 1X5,43.6670619,-79.4117384,4
506,5590 Yonge Street,Toronto,ON,M2N 5S2,43.77934129999999,-79.4158517,131
507,500 A Danforth Avenue,Toronto,ON,M4K 1P6,43.6782533847,-79.3488195911,98
508,"680 Yonge Street, 2nd Floor",Toronto,ON,M4Y 1A6,43.6674286,-79.385749,7
509,861 College Street,Toronto,ON,M6H 1A1,43.6540469,-79.42355,120
510,2061 Steeles Avenue W,Toronto,ON,M3J 3N3,43.7863191373,-79.47282012550001,140
511,120 Peter Street,Toronto,ON,M5V 2G7,43.6480711541,-79.3934180215,123
512,917 Kingston Road,Toronto,ON,M4E 1S6,43.6801655,-79.2891237,117
513,"235 Spadina Avenue, Unit2",Toronto,ON,M5T 2E2,43.6514044,-79.397131,63
514,5096 Dundas Street W,Toronto,ON,M9A 1C2,43.6449713,-79.5327411,59
515,353 Danforth Ave,Toronto,ON,M4K 1N7,43.677144899999995,-79.3529361,89
516,1419 Bloor St W,Toronto,ON,M6P 3L4,43.6571153,-79.4477704,35
517,"285 Lawson Road, Unit 109",Toronto,ON,M1C 2A2,43.787020899999995,-79.15152409999999,23
518,329 Spadina Avenue,Toronto,ON,M5T 2C7,43.654619399999994,-79.3983973,63
519,900 Bloor Street W,Toronto,ON,M6H 1L1,43.66204570000001,-79.42615529999999,33
520,791 Saint Clair Avenue W,Toronto,ON,M6C 1B7,43.6806196,-79.42982099999999,136
521,66 Bloor St W,Toronto,ON,M5S 2V1,43.669841,-79.3898447,4
522,582 Yonge Street,Toronto,ON,M4Y 1Z3,43.6651953,-79.38492420000001,7
523,900-45 Sheppard Avenue,Toronto,ON,M2N 5W9,43.761656099999996,-79.4086462,130
524,"20 Bay Street, Suite 1100",Toronto,ON,M5J 2N8,43.6415529,-79.3774096,123
525,328 Wellington Street W,Toronto,ON,M5V 3T4,43.64473579999999,-79.39236140000001,123
526,1052 Eglinton Avenue W,Toronto,ON,M6C 2C6,43.6999627,-79.4303624,57
527,5171 Yonge Street,Toronto,ON,M2N 5P5,43.7695789367,-79.41276674640001,130
528,3071 Dundas St. W.,Toronto,ON,M6P,43.6654128,-79.4716724,60
529,1977 Avenue Rd,Toronto,ON,M5M 4A1,43.7348734,-79.4195506,10
530,1211 Saint Clair Ave W,Toronto,ON,M6E 1B5,43.677378499999996,-79.4445649,28
531,"33 University Avenue, Unit 4",Toronto,ON,M5J 2S7,43.646427,-79.38341899999999,7
532,117 Peter St,Toronto,ON,M5V 2G9,43.6483494,-79.3930793,123
533,2957 Dundas Street W,Toronto,ON,M6P 1Z2,43.665298138400004,-79.46813900020001,60
534,315 Ave Roncesvalles,Toronto,ON,M6R 2M6,43.6485672,-79.44964820000001,104
535,"595 Bay Street, Unit E-02B",Toronto,ON,M5G 1M6,43.656219799999995,-79.3832909,7
536,383 Dundas Street E,Toronto,ON,M5A 2A5,43.6590268,-79.36822459999999,80
537,155 Av University,Toronto,ON,M5H 3B7,43.6485025,-79.38501640000001,7
538,569 Spadina Avenue,Toronto,ON,M5S 1C1,43.660919299999996,-79.4008285,121
539,912 Bloor Street W,Toronto,ON,M6H 1L1,43.6619843,-79.42651640000001,33
540,224 Queen Street West,Toronto,ON,M5V 1Z6,43.6503857,-79.3899928,63
541,1184 Queen St E,Toronto,ON,M4M 1L4,43.66303679560001,-79.3317980884,111
542,957 Eglinton Ave E,Toronto,ON,M4G 4J1,43.71443789999999,-79.3577884,119
543,87 Elm Street,Toronto,ON,M5G 0A8,43.6567857,-79.38670859999999,7
544,55 Centre Ave,Toronto,ON,M5G 2H5,43.65529341,-79.38429623319999,7
545,96 Gerrard Street E,Toronto,ON,M5B 1G7,43.660284000000004,-79.3774717,24
546,980 Kingston Rd.,Toronto,ON,M4E 1S9,43.680579200000004,-79.286557,117
547,"1100 Ellesmere Rd, Unit 4",Toronto,ON,M1P 2X4,43.7681648,-79.2716745,32
548,21B St. Clair Avenue W,Toronto,ON,M4V 1K6,43.6876683,-79.3949298,138
549,200 Danforth Avenue,Toronto,ON,M4K 1N2,43.6769828,-79.35596559999999,98
550,536 Dundas St W,Toronto,ON,M5T 1H3,43.6529547,-79.3991357,63
551,393 University Ave,Toronto,ON,M5G,43.654014700000005,-79.3872946,7
552,200 Placentia Boulevard,Toronto,ON,M1S 4H4,43.8068035,-79.2611708,1
553,1054 Gerrard Street E,Toronto,ON,M4M 1Z8,43.6692354,-79.33609,111
554,145 Rexdale Boulevard,Toronto,ON,M9W 1P7,43.7111121,-79.5677631,125
555,"163 Sterling Road, Unit 189",Toronto,ON,M6R 2B2,43.6542911,-79.4442813,35
556,9-4186 Finch Avenue E,Toronto,ON,M1S 3V1,43.804481183,-79.2877820295,77
557,4986 Dundas Street W,Toronto,ON,M9A 1B7,43.647166,-79.53048199999999,59
558,700 University Avenue,Toronto,ON,M5G 1Z5,43.65963222600001,-79.3908878742,63
559,123 Queen Street W,Toronto,ON,M5H 3M9,43.6511809,-79.3842377,7
560,70 The Esplanade,Toronto,ON,M5E 1R2,43.647298600000006,-79.3736447,123
561,1418 Dundas West,Toronto,ON,M6J 1Y5,43.6496985,-79.429303,72
562,121 Ossington Ave,Toronto,ON,M6J 2Z2,43.646929799999995,-79.4198122,120
563,2038 Yonge St,Toronto,ON,M4S 1Z9,43.7013098,-79.3974301,137
564,"333 Queen Street W, Suite 327",Toronto,ON,M5V 2A4,43.6495443387,-79.3919268988,123
565,639 Yonge Street,Toronto,ON,M4Y 1Z9,43.6677437,-79.3854444,24
566,818 Danforth Ave,Toronto,ON,M4J 1L6,43.6798013667,-79.3411719427,29
567,2628 Danforth Ave,Toronto,ON,M4C 1L7,43.688689000000004,-79.30022199999999,36
568,134 Atlantic Ave,Toronto,ON,M6K 1X9,43.640012569,-79.4214202497,110
569,"1801 Lawrence Avenue E, Unit 1",Toronto,ON,M1R,43.742424,-79.3052223,129
570,1787 Bayview Avenue,Toronto,ON,M4G 3C4,43.710958500000004,-79.37670390000001,71
571,1282 Dundas Street W,Toronto,ON,M6J 1X7,43.64956,-79.425389,72
572,4130 Dundas Street W,Toronto,ON,M8X 1X3,43.6619175,-79.5072725,37
573,1024 Queen Street W,Toronto,ON,M6J 1H6,43.6441585,-79.41917059999999,120
574,1428 Yonge Street,Toronto,ON,M4T 1Y5,43.6870555,-79.3939252,138
575,5449 Yonge Street,Toronto,ON,M2N 5S1,43.7771287321,-79.4146192074,130
576,225 The East Mall,Toronto,ON,M9B 6J1,43.6325328,-79.5521779,59
577,439 King Street W,Toronto,ON,M5V 1K4,43.6451449,-79.39555059999999,123
578,652 Queen Street W,Toronto,ON,M6J 1E5,43.6468106,-79.4067009,120
579,150 Eglinton Avenue E,Toronto,ON,M4P 1E8,43.7078631,-79.39415600000001,84
580,"50 Bloor Street West, Suite 200",Toronto,ON,M4W 3L8,43.6701753,-79.3876325,4
581,"1177 Yonge Street, Unit 12",Toronto,ON,M4T 2Y4,43.68287279999999,-79.39151700000001,105
582,301 Front Street W,Toronto,ON,M5V 2T6,43.6425657,-79.3870557,123
583,238 Queen Street W,Toronto,ON,M5V 1Z9,43.650054889799996,-79.3902080879,123
584,"Richmond Adelaide Centre, 120 Adelaide Street W, Unit R1",Toronto,ON,M5H 4E4,43.653226000000004,-79.3831843,7
585,449 Dundas Street W,Toronto,ON,M5T 1G8,43.653206364700004,-79.396275244700007,63
586,900 Dufferin Street,Toronto,ON,M6H 4E9,43.6579875,-79.4350058,35
587,401 Bloor Street E,Toronto,ON,M4W,43.6721292,-79.3774052,90
588,418 Dundas Street W,Toronto,ON,M5T 1G7,43.6537925,-79.3951548,63
589,2010 Eglinton Avenue W,Toronto,ON,M4P 1E8,43.653226000000004,-79.3831843,7
590,1222 Bloor Street W,Toronto,ON,M6H 1N3,43.659211,-79.4391431,33
591,25 Dockside Dr,Toronto,ON,M5A 0B5,43.643393100000004,-79.3661946,123
592,"145 Queen's Quay W, Pier 6",Toronto,ON,M5J 2H4,43.639764,-79.380074,123
593,2552 Jane Street,Toronto,ON,M3L 1S3,43.7402480978,-79.5134747028,46
594,312 Queen Street E,Toronto,ON,M5A 1S9,43.6554468,-79.365425,80
595,873 Danforth Ave,Toronto,ON,M4J 1L8,43.6796679,-79.3395009,15
596,2004 Lawrence Ave E,Toronto,ON,M1R 2Z1,43.7453851092,-79.2970499396,129
597,55 Avenue Rd,Toronto,ON,M5R 3L2,43.6711012,-79.39493259999999,4
598,37 Blue Jays Way,Toronto,ON,M5V 9G9,43.645087700000005,-79.391932,123
599,"1 De Boers Drive, Suite 106",Toronto,ON,M3J 0G6,43.7513880142,-79.4638854562,140
